,time_per_batch,time_per_epoch,train_accuracy,train_loss,val_accuracy,val_loss,precision,recall,f1,learning_rate
0,,38.92684459686279,0.1796875,2.0517187640070915,0.0,2.1180607080459595,0.33128648695054946,0.1796875,0.14178076021563416,0.0002
1,,38.68310356140137,0.3671875,1.9099977016448975,0.125,2.1135454177856445,0.4311157722420841,0.3671875,0.3068528797607753,0.0002
2,,38.46659255027771,0.54296875,1.7863641530275345,0.15625,2.057439684867859,0.5483197037816125,0.54296875,0.49181030620381316,0.0002
3,,39.282581090927124,0.65234375,1.6700991094112396,0.375,1.7830290794372559,0.692547012410567,0.65234375,0.6183430244306685,0.0002
4,,38.6496307849884,0.7421875,1.5651834830641747,0.59375,1.6547582149505615,0.763705879998033,0.7421875,0.7216592315742789,0.0002
5,,38.68318462371826,0.7734375,1.4651469364762306,0.71875,1.5819053053855896,0.7938369113195209,0.7734375,0.750587010517165,0.0002
6,,39.29977035522461,0.79296875,1.3853721097111702,0.625,1.5358675718307495,0.8184285960600699,0.79296875,0.780126913592289,0.0002
7,,39.18329429626465,0.79296875,1.3041391000151634,0.8125,1.4301937818527222,0.8013502941868598,0.79296875,0.7762599367938595,0.0002
8,,38.83970284461975,0.85546875,1.2597755938768387,0.78125,1.4005485773086548,0.8644159451876412,0.85546875,0.8479757433137189,0.0002
9,,41.77932691574097,0.8515625,1.1855407729744911,0.84375,1.3290430903434753,0.8645371522838627,0.8515625,0.8439209645417115,0.0002
10,,39.249948501586914,0.85546875,1.133428618311882,0.90625,1.2694226503372192,0.8639284720022705,0.85546875,0.850180579018385,0.0002
11,,45.34921669960022,0.90234375,1.0731168873608112,0.9375,1.219826877117157,0.9061400115848135,0.90234375,0.900922169573591,0.0002
12,,39.29612374305725,0.88671875,1.0150681361556053,0.9375,1.1850224733352661,0.8904799420388809,0.88671875,0.8843727456679913,0.0002
13,,39.29951238632202,0.88671875,0.9918827787041664,0.9375,1.1378491520881653,0.8869393188766064,0.88671875,0.884534732439896,0.0002
14,,39.09938979148865,0.90234375,0.9291510060429573,0.9375,1.0897928476333618,0.9046930754556435,0.90234375,0.9020840600748888,0.0002
15,,39.63306164741516,0.88671875,0.9225488416850567,0.9375,1.056970477104187,0.891721428569726,0.88671875,0.8861613313453547,0.0002
16,,39.23306703567505,0.8828125,0.8751269690692425,0.9375,1.0153766572475433,0.8852068061143555,0.8828125,0.8813021070303313,0.0002
17,,39.44266414642334,0.90234375,0.8396954126656055,0.9375,1.0070281028747559,0.9026780956947996,0.90234375,0.901239699699794,0.0002
18,,39.5665237903595,0.91015625,0.808406513184309,0.9375,0.9613471329212189,0.9123854552011021,0.91015625,0.9092180353743209,0.0002
19,,39.1665825843811,0.90234375,0.7717311047017574,0.9375,0.9270488917827606,0.9044917375273227,0.90234375,0.9018444038347244,0.0002
20,,39.166943311691284,0.921875,0.7480237204581499,0.9375,0.9101011157035828,0.9248921525196827,0.921875,0.9218781549206327,0.0002
21,,39.10274267196655,0.9296875,0.7215016558766365,0.9375,0.8937588930130005,0.9319364792101491,0.9296875,0.9297917915956584,0.0002
22,,39.43308067321777,0.9375,0.6891648098826408,0.9375,0.8521167635917664,0.9382178144558673,0.9375,0.9375461908362355,0.0002
23,,39.366005659103394,0.93359375,0.678378501906991,0.96875,0.8305241763591766,0.9353171561503963,0.93359375,0.9338410479245884,0.0002
24,,40.437504053115845,0.93359375,0.6422975063323975,0.96875,0.8128606081008911,0.9349024277353082,0.93359375,0.9331665892892116,0.0002
25,,40.63353872299194,0.9375,0.6434972919523716,0.96875,0.7852178812026978,0.9379068416772222,0.9375,0.9372709678814439,0.0002
26,,40.56585383415222,0.9375,0.60615817271173,0.9375,0.7662100493907928,0.9381177089072358,0.9375,0.9373846855716286,0.0002
27,,40.015803813934326,0.93359375,0.6059905216097832,0.9375,0.7493775486946106,0.9349330717878076,0.93359375,0.93382733830808,0.0002
28,,39.832499265670776,0.93359375,0.5720429103821516,0.96875,0.7420432567596436,0.9345547479988416,0.93359375,0.9337686567164178,0.0002
29,,41.39979100227356,0.93359375,0.5653009153902531,0.96875,0.7302615344524384,0.9344713192130921,0.93359375,0.9333576640155392,0.0002
30,,41.58333683013916,0.94140625,0.5475647300481796,0.96875,0.7044702172279358,0.9423248266021704,0.94140625,0.941212899684353,0.0002
31,,40.9497184753418,0.94921875,0.5494989734143019,0.96875,0.7015156447887421,0.9500149563626126,0.94921875,0.949220737140164,0.0002
32,,42.41192078590393,0.9453125,0.5274609494954348,0.96875,0.6800964772701263,0.9457927256193501,0.9453125,0.9452827065856844,0.0002
33,,41.75037741661072,0.94921875,0.5216571483761072,0.9375,0.6505211591720581,0.94921875,0.94921875,0.94921875,0.0002
34,,42.266557693481445,0.9375,0.524003678932786,0.96875,0.6562105715274811,0.9379472396476073,0.9375,0.9376099442048071,0.0002
35,,41.600939989089966,0.94140625,0.48980322293937206,0.9375,0.6406759768724442,0.9432905605272238,0.94140625,0.941527192392002,0.0002
36,,41.883111238479614,0.9375,0.48846190609037876,0.9375,0.6238118708133698,0.9374230348469574,0.9375,0.9373406014360347,0.0002
37,,41.60166001319885,0.953125,0.47061534970998764,0.96875,0.6176120936870575,0.9540328226957813,0.953125,0.9531500538422518,0.0002
38,,41.349928855895996,0.9375,0.4566104058176279,0.96875,0.609065592288971,0.9383053891117481,0.9375,0.9375681866914358,0.0002
39,,40.450987577438354,0.9375,0.46816572174429893,0.96875,0.5922538638114929,0.9379773732628862,0.9375,0.9374800801029248,0.0002
40,,40.38251042366028,0.94921875,0.4482047911733389,0.96875,0.5918186008930206,0.9506009099685355,0.94921875,0.949335281904828,0.0002
41,,40.533283710479736,0.94921875,0.41951828822493553,0.96875,0.584704577922821,0.950274575693049,0.94921875,0.9493173816321175,0.0002
42,,40.63669729232788,0.9453125,0.4309777580201626,0.9375,0.5655385255813599,0.9457349133980939,0.9453125,0.9454031037873577,0.0002
43,,40.59949326515198,0.94921875,0.4216534048318863,0.96875,0.5602777302265167,0.9495556487993748,0.94921875,0.9491798134109383,0.0002
44,,40.46661734580994,0.93359375,0.4179025534540415,0.96875,0.5715811997652054,0.9353670729056214,0.93359375,0.9337044430607062,0.0002
45,,40.70101070404053,0.9453125,0.4110593665391207,0.9375,0.5425347685813904,0.9465079471982759,0.9453125,0.9455908292142698,0.0002
46,,40.66648268699646,0.953125,0.3755131661891937,0.96875,0.5398976504802704,0.9535860773350364,0.953125,0.9530879489099577,0.0002
47,,39.716269731521606,0.96484375,0.37580504082143307,0.96875,0.5206178575754166,0.9656810241389044,0.96484375,0.9647645031221798,0.0002
48,,39.465612173080444,0.95703125,0.37820447236299515,0.96875,0.5240134000778198,0.9579719778536414,0.95703125,0.9571566601734645,0.0002
49,,39.16661882400513,0.96875,0.3719313656911254,0.96875,0.5185876786708832,0.9688248547907066,0.96875,0.9686597435362836,0.0002
50,,39.53330421447754,0.9453125,0.35539670661091805,0.96875,0.5062104165554047,0.9464408812726841,0.9453125,0.9454606480657234,0.0002
51,,39.15372347831726,0.95703125,0.3520260853692889,0.96875,0.5025523900985718,0.9572654533257268,0.95703125,0.9568583457317464,0.0002
52,,38.92095160484314,0.94921875,0.3461248455569148,0.96875,0.49316421151161194,0.9500930853692282,0.94921875,0.9494184568840204,0.0002
53,,39.611037731170654,0.95703125,0.33974405005574226,0.9375,0.48759226500988007,0.9578879102316602,0.95703125,0.9570667258578973,0.0002
54,,38.912298917770386,0.94140625,0.3452401654794812,0.96875,0.4840005189180374,0.9421409500933159,0.94140625,0.941462701374082,0.0002
55,,39.48125386238098,0.953125,0.3450908428058028,0.9375,0.48129233717918396,0.9536324295343137,0.953125,0.9532577185453398,0.0002
56,,39.34834814071655,0.95703125,0.3275162894278765,0.96875,0.4656852036714554,0.958250978062596,0.95703125,0.9572988467185402,0.0002
57,,39.14234900474548,0.9609375,0.3216360369697213,0.9375,0.45089028775691986,0.9612565351241303,0.9609375,0.9609704276203181,0.0002
58,,39.465267181396484,0.953125,0.32445796858519316,0.9375,0.45129062235355377,0.9543974905303031,0.953125,0.9533010362163914,0.0002
59,,39.51999521255493,0.9609375,0.32108504232019186,0.96875,0.44922035932540894,0.9617241753472222,0.9609375,0.9610914133948003,0.0002
60,,39.3750946521759,0.953125,0.30703162774443626,0.96875,0.45041675865650177,0.9540774210027911,0.953125,0.9531712093178217,0.0002
61,,39.764846324920654,0.9609375,0.2943441178649664,0.9375,0.44633881747722626,0.9618322687276492,0.9609375,0.9610166675888583,0.0002
62,,39.957274436950684,0.9609375,0.2900959141552448,0.9375,0.43242719769477844,0.9609996289762545,0.9609375,0.9608462622700715,0.0002
63,,40.47385048866272,0.96484375,0.29495216626673937,0.96875,0.42938102781772614,0.9659591904299565,0.96484375,0.9647819715972006,0.0002
64,,41.81069827079773,0.953125,0.29825532995164394,0.96875,0.43054817616939545,0.9542388516919137,0.953125,0.9532278190804211,0.0002
65,,41.35507607460022,0.9609375,0.297527052462101,0.9375,0.42257605493068695,0.9612788865546219,0.9609375,0.9609956412940474,0.0002
66,,40.61403441429138,0.9609375,0.28922201320528984,0.96875,0.4103130102157593,0.9613597972972973,0.9609375,0.9609858538409145,0.0002
67,,41.07620882987976,0.95703125,0.2794011849910021,0.96875,0.4163398742675781,0.9573247658438375,0.95703125,0.9570547306906756,0.0002
68,,40.80375814437866,0.953125,0.2774124797433615,0.96875,0.42316408455371857,0.9537075321669691,0.953125,0.9531478321215079,0.0002
69,,40.744410037994385,0.96484375,0.275171659886837,0.9375,0.4049636870622635,0.9658250682097709,0.96484375,0.9647781289942357,0.0002
70,,40.43728709220886,0.96875,0.26337160216644406,0.96875,0.3970078080892563,0.9692285129777717,0.96875,0.9687576209166828,0.0002
71,,40.03524923324585,0.96875,0.26376025937497616,0.96875,0.40304702520370483,0.9694134091437057,0.96875,0.9687830911597386,0.0002
72,,39.29067659378052,0.96484375,0.24869879614561796,0.96875,0.39525462687015533,0.9651372658438375,0.96484375,0.9648672306906756,0.0002
73,,39.55569911003113,0.96484375,0.2481908961199224,0.96875,0.38989418745040894,0.9657430479293991,0.96484375,0.9648855263956195,0.0002
74,,39.246540784835815,0.96484375,0.24703987874090672,0.96875,0.3927297294139862,0.9656071417624782,0.96484375,0.9650056249249384,0.0002
75,,39.37976264953613,0.9765625,0.23274905420839787,0.96875,0.38831594586372375,0.9766780448948732,0.9765625,0.9765043742118538,0.0002
76,,39.420395612716675,0.95703125,0.25660789106041193,0.96875,0.3977820426225662,0.9568996519225506,0.95703125,0.9568434726578052,0.0002
77,,39.154019594192505,0.96484375,0.23577448073774576,0.96875,0.3738097697496414,0.9652632739083535,0.96484375,0.9648692010563754,0.0002
78,,39.34789323806763,0.9609375,0.24249645322561264,0.96875,0.3804909586906433,0.961004956589949,0.9609375,0.9607881012896413,0.0002
79,,39.59805130958557,0.96875,0.24216993432492018,0.96875,0.36453406512737274,0.96923828125,0.96875,0.9688149580034661,0.0002
80,,39.51397180557251,0.97265625,0.2397588063031435,0.9375,0.373864009976387,0.9728809007412839,0.97265625,0.9726523395087376,0.0002
81,,39.5320029258728,0.96875,0.22730110445991158,0.96875,0.36418262124061584,0.9690544185212469,0.96875,0.968775761933609,0.0002
82,,39.35688877105713,0.98046875,0.22344118310138583,0.96875,0.3611643612384796,0.9809852013221154,0.98046875,0.9804837112060483,0.0002
83,,39.88831567764282,0.97265625,0.22508289013057947,0.96875,0.3607173413038254,0.9729370003209618,0.97265625,0.972612548807955,0.0002
84,,39.23178553581238,0.97265625,0.22307852655649185,0.96875,0.34478792548179626,0.9735962380335658,0.97265625,0.972729312111207,0.0002
85,,39.326650857925415,0.96875,0.21641079941764474,0.96875,0.3512861281633377,0.969343402683654,0.96875,0.9688159231554887,0.0002
86,,39.256415367126465,0.97265625,0.1970008248463273,0.9375,0.3556223660707474,0.9727711397058824,0.97265625,0.9726543991352761,0.0002
87,,39.73767638206482,0.96875,0.21836121566593647,0.96875,0.35251932591199875,0.9691871279761904,0.96875,0.9687236850812537,0.0002
88,,39.44847583770752,0.9765625,0.20957735693082213,0.96875,0.34818877279758453,0.977108134920635,0.9765625,0.9765336458071475,2e-05
89,,39.40588736534119,0.97265625,0.20830847648903728,0.96875,0.34941357374191284,0.9729497658438375,0.97265625,0.9726222734118524,2e-05
90,,39.39933180809021,0.96875,0.20407196134328842,0.96875,0.34865128993988037,0.9701567274637127,0.96875,0.9688768153722628,2e-05
91,,39.225961208343506,0.98046875,0.20624831225723028,0.96875,0.34701722860336304,0.9807063652073732,0.98046875,0.980469766458496,2.0000000000000003e-06
92,,39.522132873535156,0.98046875,0.1970666917040944,0.96875,0.3483354300260544,0.9806952468487394,0.98046875,0.980462101481137,2.0000000000000003e-06
93,,39.86779046058655,0.9765625,0.19689736468717456,0.96875,0.35066863894462585,0.9767896520377304,0.9765625,0.9764901248526897,2.0000000000000003e-06
94,,39.524919509887695,0.9765625,0.2041829559020698,0.96875,0.34711824357509613,0.9770298946191379,0.9765625,0.9765643862702429,2.0000000000000004e-07
